ID,Data,Produto,Categoria,Quantidade,Preço
7001,2023-02-07 16:51:48,Registro,Hidráulicos,1,19.99
7002,2023-12-26 11:52:06,Removedor de Tinta,Pintura,42,19.59
7003,2023-04-05 16:43:07,Prego,Ferragens,49,1.95
7004,2023-09-07 21:30:28,Cimento,Construção,40,24.95
7005,2023-08-28 02:50:06,Removedor de Tinta,Pintura,35,19.59
7006,2023-06-12 09:45:42,Máscara,Segurança,1,9.89
7007,2023-12-30 13:55:41,Escada,Segurança,40,199.49
7008,2023-04-15 10:26:10,Chave de Fenda,Ferramentas Manuais,35,10.39
7009,2023-12-21 14:49:48,Fita Dupla Face,Fixação,10,4.39
7010,2023-11-01 02:23:17,Puxador,Ferragens,31,11.89
7011,2023-02-08 16:09:30,PU,Fixação,3,9.95
7012,2023-07-10 03:06:00,Cortador de Azulejo,Ferramentas Elétricas,13,119.89
7013,2023-07-17 21:50:07,Porca,Ferragens,31,0.45
7014,2023-12-10 18:11:15,Conexão,Hidráulicos,6,4.89
7015,2023-04-27 09:39:46,Verniz,Pintura,27,24.79
7016,2023-01-03 16:32:06,Martelo,Ferramentas Manuais,35,24.89
7017,2023-10-20 22:51:10,Tinta Spray,Pintura,2,39.89
7018,2023-12-02 08:51:51,Registro,Hidráulicos,22,19.99
7019,2023-06-29 01:07:28,Rolo,Pintura,30,14.89
7020,2023-11-24 04:17:47,Bloco de Concreto,Construção,18,14.89
7021,2023-03-26 12:31:32,Capacete,Segurança,18,44.59
7022,2023-05-11 22:41:40,Máscara,Segurança,1,9.89
7023,2023-04-13 15:39:26,Luva,Segurança,24,7.89
7024,2023-02-28 19:51:39,PU,Fixação,38,9.95
7025,2023-01-30 15:43:20,Talabarte,Segurança,16,34.89
7026,2023-03-04 14:03:25,Telha,Construção,40,9.95
7027,2023-06-30 03:54:33,Pincel,Pintura,42,4.89
7028,2023-03-16 15:04:56,Serrote,Ferramentas Manuais,21,29.59
7029,2023-12-06 12:57:32,Fita Crepe,Fixação,39,2.95
7030,2023-10-18 13:02:41,Rastelo,Jardinagem,28,34.49
7031,2023-03-10 13:33:33,Martelo,Ferramentas Manuais,48,24.89
7032,2023-07-21 10:50:13,Ralo,Hidráulicos,22,11.89
7033,2023-03-20 06:37:53,Lâmpada,Elétricos,3,4.39
7034,2023-01-13 06:06:41,Serra Elétrica,Ferramentas Elétricas,16,249.79
7035,2023-12-28 16:38:16,Válvula,Hidráulicos,8,19.59
7036,2023-10-06 16:06:28,Tubo Cobre,Hidráulicos,17,24.95
7037,2023-05-14 07:40:20,Cimento,Construção,47,24.95
7038,2023-01-23 16:32:20,Removedor de Tinta,Pintura,17,19.59
7039,2023-04-21 16:46:54,Areia,Construção,12,49.79
7040,2023-06-01 18:58:39,Luva,Segurança,46,7.89
7041,2023-08-27 08:47:09,Chave de Fenda,Ferramentas Manuais,7,10.39
7042,2023-04-01 16:59:57,Gancho,Segurança,22,14.89
7043,2023-06-04 15:31:53,Disjuntor,Elétricos,16,34.99
7044,2023-08-22 19:22:43,Furadeira,Ferramentas Elétricas,43,149.49
7045,2023-04-05 09:40:16,Tubo PVC,Hidráulicos,40,9.89
7046,2023-04-25 23:32:17,Adesivo,Fixação,8,4.39
7047,2023-04-20 21:34:27,Rastelo,Jardinagem,12,34.49
7048,2023-08-18 17:00:52,Alicate,Ferramentas Manuais,17,19.79
7049,2023-08-31 09:39:45,Trinco,Ferragens,2,7.39
7050,2023-02-20 07:23:57,Vassoura,Jardinagem,6,24.79
7051,2023-01-03 22:05:08,Chave Philips,Ferramentas Manuais,31,14.95
7052,2023-02-23 03:07:52,Conexão,Hidráulicos,18,4.89
7053,2023-08-28 21:54:51,Trinco,Ferragens,29,7.39
7054,2023-11-14 18:03:45,Disjuntor,Elétricos,45,34.99
7055,2023-03-09 18:09:51,Serrote,Ferramentas Manuais,30,29.59
7056,2023-11-06 12:04:52,Fita Veda Rosca,Vedação,25,3.39
7057,2023-04-03 13:12:01,Dobradiça,Ferragens,17,4.39
7058,2023-02-23 07:09:05,Chave de Fenda,Ferramentas Manuais,4,10.39
7059,2023-04-11 23:48:45,Conexão,Hidráulicos,43,4.89
7060,2023-12-20 09:00:07,Martelo,Ferramentas Manuais,39,24.89
7061,2023-09-27 20:59:35,Fita Veda Rosca,Vedação,21,3.39
7062,2023-01-10 10:56:55,Fita Dupla Face,Fixação,9,4.39
7063,2023-09-06 13:38:48,Rastelo,Jardinagem,2,34.49
7064,2023-05-20 13:52:14,Chave de Impacto,Ferramentas Elétricas,22,179.29
7065,2023-02-14 13:56:48,Grama m2,Jardinagem,40,14.95
7066,2023-01-13 14:39:22,Areia,Construção,11,49.79
7067,2023-11-23 01:37:47,Caixa de Passagem,Elétricos,20,19.79
7068,2023-11-23 15:02:46,Fechadura,Ferragens,18,29.89
7069,2023-03-12 13:54:10,Fita Crepe,Fixação,33,2.95
7070,2023-02-11 17:17:06,Esmerilhadeira,Ferramentas Elétricas,1,199.69
7071,2023-06-04 03:08:08,Lâmpada,Elétricos,44,4.39
7072,2023-09-04 13:11:26,Alicate,Ferramentas Manuais,34,19.79
7073,2023-09-03 14:35:29,Condulete,Elétricos,48,7.89
7074,2023-06-24 20:27:17,Lâmpada,Elétricos,31,4.39
7075,2023-01-15 14:24:04,Escada,Segurança,5,199.49
7076,2023-12-22 19:37:58,Fita Dupla Face,Fixação,34,4.39
7077,2023-05-10 23:19:46,Pincel,Pintura,48,4.89
7078,2023-06-27 19:28:50,Trinco,Ferragens,32,7.39
7079,2023-02-12 22:27:06,Joelho,Hidráulicos,16,14.79
7080,2023-03-17 08:35:07,Rolo,Pintura,47,14.89
7081,2023-09-28 10:22:38,Conexão,Hidráulicos,48,4.89
7082,2023-06-24 09:38:52,Adesivo,Fixação,23,4.39
7083,2023-05-06 12:05:32,Capacete,Segurança,16,44.59
7084,2023-07-23 03:11:54,Corda,Segurança,18,59.59
7085,2023-01-09 17:28:50,Luminária,Elétricos,13,49.59
7086,2023-12-24 02:38:07,Trinco,Ferragens,46,7.39
7087,2023-08-11 23:35:31,Máscara,Segurança,21,9.89
7088,2023-12-25 00:37:51,Fechadura,Ferragens,34,29.89
7089,2023-11-24 15:47:42,Puxador,Ferragens,9,11.89
7090,2023-02-23 21:48:09,Gancho,Segurança,20,14.89
7091,2023-05-20 09:28:56,Prego,Ferragens,36,1.95
7092,2023-12-31 14:07:17,Luminária,Elétricos,43,49.59
7093,2023-10-15 14:36:26,Porca,Ferragens,31,0.45
7094,2023-04-27 07:37:14,Mangueira,Jardinagem,7,49.99
7095,2023-12-22 18:04:59,Dobradiça,Ferragens,45,4.39
7096,2023-06-19 09:11:25,Fita Dupla Face,Fixação,47,4.39
7097,2023-06-18 16:57:47,Tinta Spray,Pintura,10,39.89
7098,2023-01-30 03:30:56,Luva,Segurança,29,7.89
7099,2023-08-04 15:01:47,Capacete,Segurança,21,44.59
7100,2023-02-16 19:50:01,Dobradiça,Ferragens,16,4.39
7101,2023-05-17 02:21:38,Ralo,Hidráulicos,39,11.89
7102,2023-02-07 07:44:15,Porca,Ferragens,31,0.45
7103,2023-02-17 10:03:12,Fechadura,Ferragens,20,29.89
7104,2023-01-15 10:13:58,Furadeira,Ferramentas Elétricas,22,149.49
7105,2023-07-01 00:20:38,Bloco de Concreto,Construção,21,14.89
7106,2023-01-20 05:41:56,Disjuntor,Elétricos,38,34.99
7107,2023-05-28 08:07:23,Luminária,Elétricos,7,49.59
7108,2023-02-11 08:54:14,Alicate,Ferramentas Manuais,47,19.79
7109,2023-03-30 13:01:09,Gancho,Segurança,27,14.89
7110,2023-05-07 22:42:47,Corda,Segurança,46,59.59
7111,2023-04-09 15:48:28,Serra Elétrica,Ferramentas Elétricas,49,249.79
7112,2023-01-06 23:47:09,Tubo PVC,Hidráulicos,40,9.89
7113,2023-08-22 04:03:40,Interruptor,Elétricos,32,9.95
7114,2023-01-03 05:49:29,Parafuso,Ferragens,11,1.39
7115,2023-02-07 02:09:13,Pulverizador,Jardinagem,3,79.59
7116,2023-11-11 06:18:52,Luminária,Elétricos,19,49.59
7117,2023-07-17 06:25:47,Lixa,Pintura,34,3.89
7118,2023-10-06 14:30:24,Dobradiça,Ferragens,35,4.39
7119,2023-05-25 22:26:53,Fita Crepe,Fixação,34,2.95
7120,2023-08-16 09:24:28,Esmerilhadeira,Ferramentas Elétricas,15,199.69
7121,2023-03-22 23:51:28,Tomada,Elétricos,41,3.99
7122,2023-12-05 13:02:45,Luva,Hidráulicos,39,7.89
7123,2023-01-26 02:38:38,Tubo Cobre,Hidráulicos,14,24.95
7124,2023-09-28 10:44:33,Luminária,Elétricos,36,49.59
7125,2023-10-12 22:04:52,Puxador,Ferragens,2,11.89
7126,2023-10-07 05:20:12,Capacete,Segurança,48,44.59
7127,2023-07-14 11:59:44,Pulverizador,Jardinagem,32,79.59
7128,2023-08-04 08:52:03,Bloco de Concreto,Construção,35,14.89
7129,2023-05-25 15:11:34,Chave de Fenda,Ferramentas Manuais,41,10.39
7130,2023-10-07 01:34:46,Verniz,Pintura,15,24.79
7131,2023-06-22 21:31:10,Luva,Segurança,32,7.89
7132,2023-02-28 10:20:30,Óculos de Proteção,Segurança,21,19.99
7133,2023-06-18 13:35:55,Gancho,Segurança,30,14.89
7134,2023-01-22 20:32:48,Luva,Segurança,20,7.89
7135,2023-12-17 09:45:08,Semente,Jardinagem,20,9.95
7136,2023-12-15 14:27:55,Botas,Segurança,33,79.79
7137,2023-04-05 20:03:08,Fita Antichamas,Vedação,39,7.89
7138,2023-02-12 03:46:13,PU,Fixação,49,9.95
7139,2023-07-23 20:07:18,Disjuntor,Elétricos,26,34.99
7140,2023-01-14 06:20:15,Grama m2,Jardinagem,17,14.95
7141,2023-07-21 20:12:07,Resina,Pintura,18,49.99
7142,2023-01-26 03:19:37,Válvula,Hidráulicos,2,19.59
7143,2023-02-16 11:00:19,Tinta Latex,Pintura,6,59.89
7144,2023-01-30 18:23:18,Chave de Fenda,Ferramentas Manuais,47,10.39
7145,2023-02-28 20:04:37,Luva,Hidráulicos,17,7.89
7146,2023-08-16 02:41:55,Válvula,Hidráulicos,26,19.59
7147,2023-10-28 08:19:14,Lixa,Pintura,41,3.89
7148,2023-05-21 21:12:05,Luva,Hidráulicos,48,7.89
7149,2023-01-07 16:56:57,Serra Elétrica,Ferramentas Elétricas,1,249.79
7150,2023-06-18 02:45:33,Rastelo,Jardinagem,36,34.49
7151,2023-05-05 23:42:03,Registro,Hidráulicos,8,19.99
7152,2023-01-11 23:24:16,Adesivo,Fixação,19,4.39
7153,2023-06-03 16:19:56,Semente,Jardinagem,25,9.95
7154,2023-09-12 22:08:39,Telha,Construção,49,9.95
7155,2023-01-26 17:53:55,Colete,Segurança,18,89.99
7156,2023-07-16 08:08:55,Fita Antichamas,Vedação,20,7.89
7157,2023-08-03 20:28:01,Serrote,Ferramentas Manuais,15,29.59
7158,2023-08-20 08:18:00,Talabarte,Segurança,28,34.89
7159,2023-03-12 19:20:53,Tomada,Elétricos,38,3.99
7160,2023-06-25 17:41:45,Óculos de Proteção,Segurança,9,19.99
7161,2023-08-25 09:03:04,Luva,Hidráulicos,28,7.89
7162,2023-06-25 23:05:02,Removedor de Tinta,Pintura,29,19.59
7163,2023-11-03 12:40:11,Resina,Pintura,47,49.99
7164,2023-05-14 14:18:48,Resina,Pintura,3,49.99
7165,2023-01-16 14:08:02,Mangueira,Jardinagem,14,49.99
7166,2023-06-08 18:51:58,Parafuso,Ferragens,28,1.39
7167,2023-07-10 06:55:12,Disjuntor,Elétricos,4,34.99
7168,2023-02-23 14:38:51,Corda,Segurança,34,59.59
7169,2023-06-10 20:16:35,Caixa de Passagem,Elétricos,33,19.79
7170,2023-05-14 04:13:35,Cimento,Construção,20,24.95
7171,2023-09-20 14:07:18,Conexão,Hidráulicos,24,4.89
7172,2023-06-06 00:04:22,Lâmpada,Elétricos,16,4.39
7173,2023-01-16 14:14:13,Tinta Spray,Pintura,6,39.89
7174,2023-05-01 01:18:04,Removedor de Tinta,Pintura,15,19.59
7175,2023-07-29 07:42:12,Pulverizador,Jardinagem,5,79.59
7176,2023-01-13 10:17:05,Lâmpada,Elétricos,27,4.39
7177,2023-08-27 12:57:04,Cola,Fixação,17,5.89
7178,2023-11-06 08:39:03,Bloco de Concreto,Construção,33,14.89
7179,2023-01-03 10:29:50,Telha,Construção,41,9.95
7180,2023-08-12 19:43:26,PU,Fixação,6,9.95
7181,2023-07-21 17:21:04,Máscara,Segurança,5,9.89
7182,2023-07-28 08:32:39,Silicone,Fixação,37,11.89
7183,2023-01-05 00:42:56,Tinta Latex,Pintura,33,59.89
7184,2023-04-10 09:05:51,Areia,Construção,15,49.79
7185,2023-11-12 19:36:49,Capacete,Segurança,17,44.59
7186,2023-07-04 15:28:47,Verniz,Pintura,45,24.79
7187,2023-05-03 20:48:30,Silicone,Fixação,48,11.89
7188,2023-05-10 04:44:54,Chave de Impacto,Ferramentas Elétricas,46,179.29
7189,2023-11-11 08:20:43,Escada,Segurança,41,199.49
7190,2023-01-20 19:07:01,Corda,Segurança,27,59.59
7191,2023-03-25 13:45:59,Cola,Fixação,8,5.89
7192,2023-04-01 13:36:01,Fita Veda Rosca,Vedação,20,3.39
7193,2023-10-13 11:56:22,Luva,Hidráulicos,7,7.89
7194,2023-08-25 06:54:13,Telha,Construção,6,9.95
7195,2023-02-23 16:31:34,Esmerilhadeira,Ferramentas Elétricas,32,199.69
7196,2023-01-14 20:09:31,Fita Crepe,Fixação,5,2.95
7197,2023-10-03 22:50:07,Talabarte,Segurança,28,34.89
7198,2023-02-09 12:11:42,Óculos de Proteção,Segurança,46,19.99
7199,2023-05-25 15:41:27,Verniz,Pintura,22,24.79
7200,2023-11-24 12:13:33,Registro,Hidráulicos,17,19.99
7201,2023-11-01 05:03:37,Resina,Pintura,6,49.99
7202,2023-12-31 20:59:35,Ralo,Hidráulicos,17,11.89
7203,2023-07-30 02:56:47,Torneira,Hidráulicos,37,34.89
7204,2023-07-04 19:09:36,Colete,Segurança,26,89.99
7205,2023-02-26 02:38:14,Serra Elétrica,Ferramentas Elétricas,37,249.79
7206,2023-12-08 14:59:24,Parafuso,Ferragens,11,1.39
7207,2023-02-16 21:13:44,Fita Antichamas,Vedação,26,7.89
7208,2023-11-23 14:24:32,Resina,Pintura,18,49.99
7209,2023-06-15 05:47:09,Fita Antichamas,Vedação,2,7.89
7210,2023-03-11 23:35:24,Puxador,Ferragens,31,11.89
7211,2023-04-14 19:53:59,Colete,Segurança,15,89.99
7212,2023-01-14 02:51:41,Fita Isolante,Vedação,19,2.49
7213,2023-02-26 08:42:03,Mangueira,Jardinagem,12,49.99
7214,2023-04-15 15:44:00,Trena,Ferramentas Manuais,43,34.99
7215,2023-03-21 13:19:09,Torneira,Hidráulicos,7,34.89
7216,2023-02-28 03:44:52,Martelo,Ferramentas Manuais,24,24.89
7217,2023-01-12 12:15:05,Conexão,Hidráulicos,8,4.89
7218,2023-08-15 04:39:42,Resina,Pintura,37,49.99
7219,2023-12-06 21:20:06,Silicone,Fixação,15,11.89
7220,2023-08-18 04:44:25,Silicone,Fixação,42,11.89
7221,2023-10-12 19:40:56,Removedor de Tinta,Pintura,40,19.59
7222,2023-05-26 11:24:32,Trena,Ferramentas Manuais,40,34.99
7223,2023-09-18 12:50:40,Tinta Latex,Pintura,45,59.89
7224,2023-04-06 12:22:34,Silicone,Fixação,33,11.89
7225,2023-05-17 07:12:38,Parafuso,Ferragens,2,1.39
7226,2023-05-25 07:01:34,Porca,Ferragens,35,0.45
7227,2023-08-18 18:55:46,Areia,Construção,42,49.79
7228,2023-05-05 05:11:10,Parafuso,Ferragens,19,1.39
7229,2023-10-24 02:48:24,Adesivo,Fixação,49,4.39
7230,2023-10-14 08:32:26,Cola,Fixação,23,5.89
7231,2023-09-16 14:38:02,Lâmpada,Elétricos,28,4.39
7232,2023-07-22 01:00:04,Capacete,Segurança,37,44.59
7233,2023-05-30 03:30:21,Luminária,Elétricos,29,49.59
7234,2023-03-09 12:20:53,Telha,Construção,15,9.95
7235,2023-11-07 15:39:58,Botas,Segurança,16,79.79
7236,2023-06-24 11:39:20,Cortador de Azulejo,Ferramentas Elétricas,29,119.89
7237,2023-11-05 03:35:31,Pulverizador,Jardinagem,12,79.59
7238,2023-05-04 06:24:35,Fechadura,Ferragens,27,29.89
7239,2023-01-30 00:57:59,Registro,Hidráulicos,8,19.99
7240,2023-09-22 12:56:28,Chave de Fenda,Ferramentas Manuais,29,10.39
7241,2023-04-11 23:07:16,Rolo,Pintura,11,14.89
7242,2023-03-03 19:40:55,Fita Dupla Face,Fixação,25,4.39
7243,2023-04-01 02:53:28,Tubo PVC,Hidráulicos,39,9.89
7244,2023-06-06 22:14:29,Conexão,Hidráulicos,26,4.89
7245,2023-06-16 01:13:24,Interruptor,Elétricos,1,9.95
7246,2023-06-19 15:01:30,Furadeira,Ferramentas Elétricas,46,149.49
7247,2023-02-01 16:39:29,Ralo,Hidráulicos,32,11.89
7248,2023-08-27 05:16:54,Gancho,Segurança,11,14.89
7249,2023-04-13 21:19:50,Martelo,Ferramentas Manuais,5,24.89
7250,2023-03-24 17:01:49,Pincel,Pintura,35,4.89
7251,2023-04-18 04:32:14,Prego,Ferragens,20,1.95
7252,2023-05-14 07:46:12,Trinco,Ferragens,27,7.39
7253,2023-03-24 05:47:47,Grama m2,Jardinagem,43,14.95
7254,2023-03-19 03:40:46,Fechadura,Ferragens,47,29.89
7255,2023-05-10 23:26:44,Fita Dupla Face,Fixação,10,4.39
7256,2023-01-18 03:09:34,Puxador,Ferragens,25,11.89
7257,2023-08-16 21:54:33,Fita Antichamas,Vedação,17,7.89
7258,2023-08-16 01:28:02,Dobradiça,Ferragens,1,4.39
7259,2023-03-06 20:12:30,Botas,Segurança,37,79.79
7260,2023-05-29 14:57:47,Esmerilhadeira,Ferramentas Elétricas,8,199.69
7261,2023-08-22 03:03:36,Removedor de Tinta,Pintura,25,19.59
7262,2023-02-24 18:53:47,Lâmpada,Elétricos,24,4.39
7263,2023-04-27 12:27:06,Gancho,Segurança,36,14.89
7264,2023-10-01 06:44:47,Interruptor,Elétricos,14,9.95
7265,2023-09-13 22:42:00,Semente,Jardinagem,40,9.95
7266,2023-02-20 21:52:46,Grama m2,Jardinagem,13,14.95
7267,2023-09-26 00:13:36,Fita Dupla Face,Fixação,14,4.39
7268,2023-01-07 14:22:17,Disjuntor,Elétricos,49,34.99
7269,2023-07-14 05:40:49,Máscara,Segurança,34,9.89
7270,2023-04-06 12:49:43,Removedor de Tinta,Pintura,43,19.59
7271,2023-11-07 07:22:21,Lâmpada,Elétricos,15,4.39
7272,2023-04-27 09:57:46,Rastelo,Jardinagem,10,34.49
7273,2023-01-09 00:05:32,Máscara,Segurança,37,9.89
7274,2023-05-21 23:10:21,Cola,Fixação,26,5.89
7275,2023-07-06 03:03:47,Rastelo,Jardinagem,22,34.49
7276,2023-11-06 08:19:28,Parafuso,Ferragens,9,1.39
7277,2023-08-30 07:53:48,Fita Veda Rosca,Vedação,32,3.39
7278,2023-07-03 18:51:59,Tinta Latex,Pintura,12,59.89
7279,2023-01-05 17:34:23,Condulete,Elétricos,34,7.89
7280,2023-03-28 08:25:46,Semente,Jardinagem,14,9.95
7281,2023-02-05 00:46:44,Pincel,Pintura,43,4.89
7282,2023-11-28 00:20:30,Bloco de Concreto,Construção,45,14.89
7283,2023-08-31 17:03:02,Pincel,Pintura,49,4.89
7284,2023-01-18 09:33:17,Cortador de Azulejo,Ferramentas Elétricas,17,119.89
7285,2023-08-01 01:02:23,Mangueira,Jardinagem,1,49.99
7286,2023-07-04 03:02:28,Serra Elétrica,Ferramentas Elétricas,49,249.79
7287,2023-09-25 14:18:34,Cimento,Construção,49,24.95
7288,2023-09-10 23:28:55,Talabarte,Segurança,15,34.89
7289,2023-09-29 11:38:06,Gancho,Segurança,18,14.89
7290,2023-07-14 02:22:25,Tijolo,Construção,45,0.75
7291,2023-08-10 15:28:40,Grama m2,Jardinagem,20,14.95
7292,2023-08-12 09:22:08,Talabarte,Segurança,19,34.89
7293,2023-02-12 22:21:16,Válvula,Hidráulicos,43,19.59
7294,2023-12-08 10:25:48,Tinta Latex,Pintura,34,59.89
7295,2023-03-27 23:56:24,Talabarte,Segurança,18,34.89
7296,2023-08-27 17:47:21,Pincel,Pintura,25,4.89
7297,2023-07-09 00:25:37,Talabarte,Segurança,13,34.89
7298,2023-12-05 03:27:00,Porca,Ferragens,42,0.45
7299,2023-01-18 15:09:54,Tubo PVC,Hidráulicos,11,9.89
7300,2023-09-13 04:58:39,Talabarte,Segurança,1,34.89
7301,2023-03-16 05:15:36,Trena,Ferramentas Manuais,26,34.99
7302,2023-11-26 11:50:36,Rastelo,Jardinagem,10,34.49
7303,2023-03-08 17:08:00,Pincel,Pintura,49,4.89
7304,2023-04-14 11:52:58,Rastelo,Jardinagem,3,34.49
7305,2023-01-22 09:37:03,Trena,Ferramentas Manuais,41,34.99
7306,2023-10-22 16:52:47,Puxador,Ferragens,35,11.89
7307,2023-02-06 20:56:22,Cortador de Azulejo,Ferramentas Elétricas,11,119.89
7308,2023-01-02 14:51:50,Talabarte,Segurança,29,34.89
7309,2023-02-14 21:12:54,Verniz,Pintura,11,24.79
7310,2023-05-08 08:29:16,Interruptor,Elétricos,21,9.95
7311,2023-11-12 06:34:09,Serrote,Ferramentas Manuais,4,29.59
7312,2023-01-03 20:30:06,Joelho,Hidráulicos,32,14.79
7313,2023-12-28 12:42:24,Serrote,Ferramentas Manuais,31,29.59
7314,2023-09-04 13:08:38,Máscara,Segurança,28,9.89
7315,2023-02-25 21:14:00,Semente,Jardinagem,13,9.95
7316,2023-11-30 09:27:19,Disjuntor,Elétricos,1,34.99
7317,2023-01-22 02:16:50,Tubo Cobre,Hidráulicos,48,24.95
7318,2023-07-15 19:23:04,Fechadura,Ferragens,22,29.89
7319,2023-11-20 05:31:44,Removedor de Tinta,Pintura,28,19.59
7320,2023-09-30 15:55:53,Porca,Ferragens,10,0.45
7321,2023-03-19 16:18:26,Torneira,Hidráulicos,14,34.89
7322,2023-11-15 11:30:25,Pulverizador,Jardinagem,1,79.59
7323,2023-11-26 01:32:21,Parafuso,Ferragens,41,1.39
7324,2023-09-01 03:32:54,Torneira,Hidráulicos,7,34.89
7325,2023-11-24 22:40:32,Prego,Ferragens,32,1.95
7326,2023-05-13 05:52:25,Botas,Segurança,11,79.79
7327,2023-06-16 13:45:58,Lixa,Pintura,29,3.89
7328,2023-04-27 01:47:45,Chave Philips,Ferramentas Manuais,47,14.95
7329,2023-03-02 01:36:19,Resina,Pintura,16,49.99
7330,2023-05-07 12:59:55,Tubo PVC,Hidráulicos,13,9.89
7331,2023-08-16 12:26:49,Fita Veda Rosca,Vedação,4,3.39
7332,2023-11-18 19:19:39,Trinco,Ferragens,41,7.39
7333,2023-01-27 13:38:55,Caixa de Passagem,Elétricos,41,19.79
7334,2023-09-07 14:43:58,Dobradiça,Ferragens,40,4.39
7335,2023-10-30 08:14:29,Mangueira,Jardinagem,37,49.99
7336,2023-03-12 12:33:08,Tubo Cobre,Hidráulicos,48,24.95
7337,2023-03-06 22:44:07,Tomada,Elétricos,40,3.99
7338,2023-09-10 20:41:49,Vassoura,Jardinagem,44,24.79
7339,2023-01-04 00:22:33,Fita Crepe,Fixação,18,2.95
7340,2023-10-15 06:07:43,Porca,Ferragens,41,0.45
7341,2023-08-22 06:49:34,Dobradiça,Ferragens,2,4.39
7342,2023-02-01 00:27:42,Tijolo,Construção,22,0.75
7343,2023-05-03 08:23:28,Tubo Cobre,Hidráulicos,35,24.95
7344,2023-08-20 03:25:05,Adesivo,Fixação,10,4.39
7345,2023-03-04 16:08:11,Martelo,Ferramentas Manuais,36,24.89
7346,2023-11-09 06:27:07,Interruptor,Elétricos,4,9.95
7347,2023-07-31 11:05:35,Botas,Segurança,32,79.79
7348,2023-05-16 19:17:58,Mangueira,Jardinagem,4,49.99
7349,2023-09-18 17:47:47,Luva,Segurança,33,7.89
7350,2023-08-23 12:57:41,Escada,Segurança,29,199.49
7351,2023-06-20 01:02:41,Joelho,Hidráulicos,2,14.79
7352,2023-12-14 20:44:52,Tubo Cobre,Hidráulicos,28,24.95
7353,2023-02-05 10:07:42,Torneira,Hidráulicos,45,34.89
7354,2023-04-02 16:46:57,Luva,Hidráulicos,5,7.89
7355,2023-05-28 17:30:24,Pincel,Pintura,1,4.89
7356,2023-01-14 17:06:05,Registro,Hidráulicos,5,19.99
7357,2023-01-25 15:14:49,Alicate,Ferramentas Manuais,30,19.79
7358,2023-06-11 06:58:25,Cortador de Azulejo,Ferramentas Elétricas,33,119.89
7359,2023-02-28 01:29:52,Rastelo,Jardinagem,9,34.49
7360,2023-10-18 09:16:45,Luminária,Elétricos,16,49.59
7361,2023-07-09 06:58:10,Alicate,Ferramentas Manuais,19,19.79
7362,2023-07-24 08:38:26,Luva,Segurança,13,7.89
7363,2023-05-14 01:18:37,Luva,Segurança,6,7.89
7364,2023-09-05 14:18:02,Disjuntor,Elétricos,36,34.99
7365,2023-08-23 01:05:58,Dobradiça,Ferragens,43,4.39
7366,2023-03-21 16:23:37,Condulete,Elétricos,15,7.89
7367,2023-06-28 23:31:29,Registro,Hidráulicos,5,19.99
7368,2023-12-18 17:36:17,Válvula,Hidráulicos,24,19.59
7369,2023-06-18 05:29:21,Serra Elétrica,Ferramentas Elétricas,13,249.79
7370,2023-11-07 18:30:04,Disjuntor,Elétricos,27,34.99
7371,2023-10-22 08:53:16,Pulverizador,Jardinagem,34,79.59
7372,2023-02-02 19:22:22,Martelo,Ferramentas Manuais,45,24.89
7373,2023-06-21 18:18:16,Parafuso,Ferragens,32,1.39
7374,2023-01-25 22:15:13,Furadeira,Ferramentas Elétricas,46,149.49
7375,2023-05-13 08:17:42,Puxador,Ferragens,27,11.89
7376,2023-05-22 22:45:14,Máscara,Segurança,1,9.89
7377,2023-04-05 18:41:58,Pincel,Pintura,15,4.89
7378,2023-04-27 03:38:31,Pulverizador,Jardinagem,49,79.59
7379,2023-03-19 00:42:22,Rastelo,Jardinagem,48,34.49
7380,2023-01-31 00:49:00,Pincel,Pintura,35,4.89
7381,2023-08-22 01:03:34,Vassoura,Jardinagem,4,24.79
7382,2023-07-08 01:05:31,Válvula,Hidráulicos,34,19.59
7383,2023-12-29 14:53:49,Tubo Cobre,Hidráulicos,5,24.95
7384,2023-12-16 07:02:02,Luva,Segurança,6,7.89
7385,2023-03-18 04:34:34,Botas,Segurança,14,79.79
7386,2023-01-31 02:07:57,Parafuso,Ferragens,14,1.39
7387,2023-04-07 13:46:43,Torneira,Hidráulicos,18,34.89
7388,2023-11-18 06:32:43,Torneira,Hidráulicos,10,34.89
7389,2023-07-18 13:32:30,Condulete,Elétricos,28,7.89
7390,2023-08-26 04:40:46,Chave de Fenda,Ferramentas Manuais,10,10.39
7391,2023-07-18 06:28:12,Alicate,Ferramentas Manuais,38,19.79
7392,2023-03-20 19:30:23,Talabarte,Segurança,48,34.89
7393,2023-10-10 20:29:36,Semente,Jardinagem,36,9.95
